"CVT" "CVE" "rel" "varT.M" "SE_T.M" "varE.M" "SE_E.M" "rel.M" "ase.M" "varT.MAE" "varE.MAE" "rel.MAE" "tau_T" "tau_E" "tau_rel" "p_T" "p_E" "p_rel" "tau_rel_cT" "tau_rel_cE" "tau_rel_cTE"
0.3 0.3 0.5 5.2558162389083 1.40255007737568 4.79132611408255 0.22332152627174 0.514510572351972 0.0720981620568053 NA NA NA NA NA NA NA NA NA NA NA NA
0 0 0.7 6.9259578704482 1.34961501098737 3.00409870647127 0.138510923880703 0.691568285972034 0.0457735054401975 6.67598146850204 2.99476256490459 0.703837631302882 0.71044502839104 0 0.00186458648197739 0.1053161394085 0.811105184463718 NA 0 0 0
0.1 0 0.7 7.06748946270025 1.40292854791328 3.02627890456361 0.13998904857785 0.693705431986901 0.0454556285653819 6.69229790030706 3.01613928992147 0.706842319862489 0.365601238788428 0.0334190230859903 0.00860677908742958 0.250905616082824 0.405362267781951 NA 0 0.00773684673601878 0
0.2 0 0.7 6.94064147717503 1.37983751812203 2.9825447453073 0.139982771226128 0.687237685285091 0.0464136697826567 6.54187398686556 2.96677403131064 0.700750014478388 1.27597216222581 0 0.0396814424709015 5.96456320759346e-09 0.647354722282291 NA 0 0.0399990736938924 0
0.3 0 0.7 6.69636923420963 1.33680557514178 3.00642172385482 0.139557413038024 0.669009876543329 0.0491390941783123 6.27561987406071 2.99350987948572 0.685027771110874 1.85446719182958 0.0141764717238854 0.0646145187766075 1.42124024196656e-26 0.549992002354022 NA 0 0.0560148502905327 0
0 0.1 0.7 6.89939640761672 1.34061352378805 2.97246139054599 0.139247809182229 0.692652119640241 0.0456483304271385 6.63987020418895 2.96049373861514 0.707666872321643 0.749909329969196 0.284214465515125 0.0159178834822005 0.0351595374900702 6.11939100114496e-62 NA 0 0.00106059882391501 0
0.1 0.1 0.7 6.99593750505958 1.3984005597971 2.95821089224037 0.137134597291464 0.69697349544373 0.0449887558087311 6.61060472253374 2.94563386511894 0.709917139737644 0.566645236035164 0.304409708368585 0.0244181178600882 0.166814452328927 3.68879773297761e-77 NA 0 0.0099714627237976 0
0.2 0.1 0.7 6.72762903195034 1.35667890236022 3.00043516202164 0.138717522426925 0.679535674913007 0.0475793795200952 6.39939939715855 2.98892759223424 0.694604454442094 1.35587364962352 0.347744540694302 0.0494696288878593 1.35690961983513e-10 2.72555408417645e-97 NA 0 0.037764858750857 0
0.3 0.1 0.7 6.74998201205544 1.34454168970005 2.99450290820417 0.139078497251517 0.670256156446714 0.0489236035993489 6.38462894117052 2.98289265630563 0.688028960061368 2.04758278997236 0.340320493319888 0.0702100906132704 2.0598032465604e-39 3.13917530506507e-111 NA 0 0.0618088439606476 0
0 0.2 0.7 7.14674556244918 1.41911450191424 3.10146324573863 0.144189754502099 0.693628805541053 0.0454713101356808 6.85408325864502 3.08792061450652 0.707152550485936 0.595859269964986 0.623167246671258 0.0476590460896419 0.251402495053763 0 NA 0.0290363261363768 0 0
0.1 0.2 0.7 6.82590345689296 1.3334880803733 2.8935115442427 0.135415878458537 0.697011089749221 0.0449842528173309 6.44342355517203 2.88093937759264 0.710288692206335 0.80410646047535 0.642810510210005 0.0565916596872929 0.00213665589242216 0 NA 0.0434632445512898 0.0223101096975048 0
0.2 0.2 0.7 6.81778468288607 1.34025950959556 2.96440320824208 0.138523490499574 0.686353673033145 0.0465680344067887 6.49142819964064 2.952098278569 0.70145876893112 1.47895512557992 0.600776190413015 0.0602101953624146 4.74178387864443e-14 0 NA 0.024653967650436 0.0381489955151961 0
0.3 0.2 0.7 6.83770171529027 1.35392010273866 3.01486211977173 0.141531438266891 0.675403009101968 0.0481885432633887 6.46439475931424 3.00097814599628 0.69119636734501 1.93861074992186 0.520859319513926 0.0698530235813866 9.00055026224979e-34 4.74540271338274e-243 NA 0.0134343962271658 0.0579091327732995 0
0 0.3 0.7 7.05640124052246 1.41672780986254 3.10293873098488 0.143549802470963 0.694478754761242 0.0453545901083845 6.76836328244586 3.09046529950116 0.70694211584382 0.810184330849496 0.987151721648206 0.0798709428931649 0.0250400110026877 0 NA 0.0705777697239813 0.0150339492885671 0.011465860424265
0.1 0.3 0.7 6.76222350999647 1.3336259771076 2.95556334178695 0.135508872360115 0.694584486801801 0.0453639479436744 6.41080617093259 2.94381224070577 0.70719617688209 0.690093624807799 0.908309286650889 0.0713296406309888 0.0134908851905961 0 NA 0.0625341046364839 0.0246734223566107 0
0.2 0.3 0.7 6.8646792974112 1.36539595028874 3.03305986776573 0.139084477945535 0.684296605875776 0.0468381865987675 NA NA NA NA NA NA NA NA NA NA NA NA
0.3 0.3 0.7 6.87437081215581 1.37264877597974 3.052733343401 0.14023200472738 0.669011243090585 0.0491314096444042 6.50123593011681 3.03953677200167 0.686998256307597 2.29885743105278 0.737902141286313 0.091683393741694 3.29944788733692e-51 0 NA 0.0533834005078372 0.0712370914634204 0
0 0 0.9 8.90349210694274 1.37215065213656 0.998280522370377 0.0457211475907071 0.897178119917586 0.0152660217396876 8.59561455153583 0.994883970403007 0.901509795038043 0.643664975385691 0.0232609427331507 0.00179811305800646 0.163087080715967 0.0606422930521288 NA 0 0 0
0.1 0 0.9 8.89677598813486 1.35406650489023 0.998736035015473 0.0465457367142343 0.895974488676457 0.0154539795538974 8.54896177872346 0.994513110416917 0.900579392054969 0.946131082188412 0 0.010020818858782 0.000328087484025432 0.714799316300683 NA 0 0.00777654368909129 0
0.2 0 0.9 8.76912506828153 1.36125004349504 1.00346421097077 0.0466161580582051 0.892556445433021 0.0159607489412938 8.37049371530475 1.00102754209741 0.897766952447338 1.50247134781737 0 0.0144556989749303 1.09170463848564e-14 0.788256757150743 NA 0 0.0143340943856023 0
0.3 0 0.9 8.81105307680791 1.35110970855264 1.00370193860128 0.0460413825274274 0.884547234339485 0.0171330246428458 8.44146001185575 1.00056264461995 0.892161525810821 2.73211064718648 0 0.0309828676260924 2.55156774137781e-99 0.699964471816332 NA 0.000849624843815222 0.0309010844140278 0.000524127772609355
0 0.1 0.9 9.14073006572763 1.41453922141015 0.995990371178703 0.0455199888565618 0.899861020600422 0.0148768529421525 8.78991247599662 0.99188859895894 0.904382035044054 0.647855891103528 0.10452179085952 0.00659712731669622 0.125572814534587 4.05406859858832e-81 NA 0 0.00128056565345068 0
0.1 0.1 0.9 8.97770924548309 1.3912790513938 0.996687384510806 0.0461853943858764 0.896684537199466 0.0153416600100075 8.58483266377504 0.992477216721416 0.901690009682586 1.00784713452983 0.107782756820012 0.0151747230020776 5.89304389163251e-05 1.77956445773396e-88 NA 0 0.00834003093385687 0
0.2 0.1 0.9 8.56248976401052 1.3036432835594 0.997593853899399 0.0464873327916891 0.890402614552839 0.0162746806536275 8.23687033437105 0.993355817614575 0.896455020221405 1.49854644894615 0.0998476753856721 0.0167857086822413 7.05058472117073e-17 4.59430355917383e-73 NA 0.000744498188984426 0.0145043707521558 0
