"reliability","StandardError","source"
0.665599169082962,0.0476563290442921,"Aczel"
0.726244697510556,0.0394039367177426,"Birt"
0.721153565931408,0.0392495068637078,"Evans"
0.772711563966497,0.0326680381010607,"Ferreira-Santos"
0.769656165585101,0.0311355651280779,"Gonzalez-Iraizoz"
0.716612950298475,0.0382136646565246,"Holzmeister"
0.750504566007819,0.0315028507836717,"klein Selle & Rozmann"
0.715166347359722,0.037926228892387,"Koppel"
0.709279684585514,0.0405261341398064,"Laine"
0.74386045370639,0.0356303785137322,"Loschelder"
0.624910892955616,0.0556927196817501,"McCarthy"
0.74594924398376,0.0291440763593406,"Meijer"
0.585392677536324,0.0602448047790315,"Özdoğru"
0.657821265040325,0.046200421330159,"Suchotzki"
0.43290214955782,0.0764112145775889,"Sutan"
0.752638402619293,0.0340959560997355,"Vanpaemel"
0.665973982864576,0.0419087834052385,"Verschuere"
0.630270338367814,0.0433451552132115,"Wick"
0.704001884351233,0.0400345344982382,"Wiggins"
