"reliability","StandardError","source"
-1.80902892964335,0.146176336551172,"Aczel_no cheat"
-1.68652503483372,0.144112567055706,"Aczel_cheat"
-1.64752775731113,0.148331386496662,"Birt_no cheat"
-1.62573790917908,0.149071198499986,"Birt_cheat"
-1.40019443935104,0.143443827637312,"Evans_cheat"
-1.34389033280955,0.136653343615131,"Evans_no cheat"
-1.57362646686565,0.146884216413077,"Ferreira-Santos_cheat"
-1.48384342309913,0.146176336551172,"Ferreira-Santos_no cheat"
-1.63815693265427,0.14149211999267,"Gonzalez-Iraizoz_cheat"
-1.61779135385604,0.149822191658498,"Gonzalez-Iraizoz_no cheat"
-1.34124373930824,0.134962721696486,"Holzmeister_cheat"
-1.3011403445734,0.136082763487954,"Holzmeister_no cheat"
-1.43447549152726,0.125097770840134,"klein Selle & Rozmann_no cheat"
-1.4402212941225,0.127360119983478,"klein Selle & Rozmann_cheat"
-1.56113903362306,0.14213381090374,"Koppel_no cheat"
-1.62181568917172,0.134962721696486,"Koppel_cheat"
-1.2813908905515,0.140859042454753,"Laine_cheat"
-1.11582587956035,0.143443827637312,"Laine_no cheat"
-1.71835227879887,0.152145154862546,"Loschelder_no cheat"
-1.4980899601456,0.140859042454753,"Loschelder_cheat"
-1.40171936947051,0.136082763487954,"McCarthy_no cheat"
-1.64747823919732,0.153755201338148,"McCarthy_cheat"
-1.41490703433652,0.115701689083437,"Meijer_cheat"
-1.63306711504014,0.115701689083437,"Meijer_no cheat"
-1.49069785252901,0.130244110860761,"Ozdogru_no cheat"
-1.16467796126918,0.147602480923349,"Ozdogru_cheat"
-1.48068565985066,0.13723116159877,"Suchotzki_no cheat"
-1.10246382589091,0.13723116159877,"Suchotzki_cheat"
-0.618210584227948,0.136653343615131,"Sutan_cheat"
-0.743932194718999,0.112048774242136,"Sutan_no cheat"
-1.74771164600205,0.14023438730389,"Vanpaemel_cheat"
-1.48537381851533,0.14213381090374,"Vanpaemel_no cheat"
-1.87725422420652,0.130744090092123,"Verschuere_no cheat"
-1.40890743919457,0.130244110860761,"Verschuere_cheat"
-1.38921398005333,0.11859467782747,"Wick_cheat"
-1.61306534015734,0.113665723245079,"Wick_no cheat"
-1.46448847574059,0.135519271363624,"Wiggins_cheat"
-1.5162178635148,0.139009609371383,"Wiggins_no cheat"
