"reliability","StandardError","source"
-1.24300402784222,0.146176336551172,"Aczel_no cheat"
-1.39879796287008,0.144112567055706,"Aczel_cheat"
-1.17336609942259,0.148331386496662,"Birt_no cheat"
-0.992521461048996,0.149071198499986,"Birt_cheat"
-1.61557225392968,0.143443827637312,"Evans_cheat"
-1.26846881824513,0.136653343615131,"Evans_no cheat"
-1.46668922648197,0.146884216413077,"Ferreira-Santos_cheat"
-1.18422563275828,0.146176336551172,"Ferreira-Santos_no cheat"
-1.57218167377326,0.14149211999267,"Gonzalez-Iraizoz_cheat"
-1.84004025631096,0.149822191658498,"Gonzalez-Iraizoz_no cheat"
-1.27785779224263,0.134962721696486,"Holzmeister_cheat"
-1.11951509111038,0.136082763487954,"Holzmeister_no cheat"
-1.3252860153261,0.125097770840134,"klein Selle & Rozmann_no cheat"
-1.45578773886352,0.127360119983478,"klein Selle & Rozmann_cheat"
-1.12048425112461,0.14213381090374,"Koppel_no cheat"
-1.33683576145791,0.134962721696486,"Koppel_cheat"
-1.34488748578193,0.140859042454753,"Laine_cheat"
-1.31963918954519,0.143443827637312,"Laine_no cheat"
-1.06636956403458,0.152145154862546,"Loschelder_no cheat"
-1.19138379073657,0.140859042454753,"Loschelder_cheat"
-0.957330511109658,0.136082763487954,"McCarthy_no cheat"
-1.4249038566245,0.153755201338148,"McCarthy_cheat"
-1.01042147663072,0.115701689083437,"Meijer_cheat"
-1.19645139006435,0.115701689083437,"Meijer_no cheat"
-1.11172449566983,0.130244110860761,"Ozdogru_no cheat"
-1.15793084242304,0.147602480923349,"Ozdogru_cheat"
-1.112965605345,0.13723116159877,"Suchotzki_no cheat"
-1.50352741621541,0.13723116159877,"Suchotzki_cheat"
-0.472697906692295,0.136653343615131,"Sutan_cheat"
-0.598126917784529,0.112048774242136,"Sutan_no cheat"
-1.37874300078459,0.14023438730389,"Vanpaemel_cheat"
-1.43094152261053,0.14213381090374,"Vanpaemel_no cheat"
-1.22980871921083,0.130744090092123,"Verschuere_no cheat"
-1.39372826977467,0.130244110860761,"Verschuere_cheat"
-1.32691213707623,0.11859467782747,"Wick_cheat"
-1.28391154767789,0.113665723245079,"Wick_no cheat"
-1.29887598059839,0.135519271363624,"Wiggins_cheat"
-1.35280702348791,0.139009609371383,"Wiggins_no cheat"
