"reliability","StandardError","source"
0.69140472239976,0.0448575063447273,"Aczel_no cheat"
0.797481903295271,0.0286775144355315,"Aczel_cheat"
0.772623925425858,0.0332649329788515,"Birt_no cheat"
0.795087959807894,0.0301090190832035,"Birt_cheat"
0.704598213876983,0.0416285678761445,"Evans_cheat"
0.723937864785893,0.0373086643801137,"Evans_no cheat"
0.749787596997845,0.0357753205439817,"Ferreira-Santos_cheat"
0.799292270850797,0.0279459546146904,"Ferreira-Santos_no cheat"
0.807190459366406,0.0270918728092448,"Gonzalez-Iraizoz_cheat"
0.76189257089012,0.0351622254759269,"Gonzalez-Iraizoz_no cheat"
0.784961549873869,0.0283884221674197,"Holzmeister_cheat"
0.838420636906085,0.021065863024701,"Holzmeister_no cheat"
0.753346475892199,0.0305094915843887,"klein Selle & Rozmann_no cheat"
0.754976618921595,0.0302566789726427,"klein Selle & Rozmann_cheat"
0.72059279191306,0.0390907102964027,"Koppel_no cheat"
0.802833569287836,0.0263650666037342,"Koppel_cheat"
0.667911215750011,0.0456484081668544,"Laine_cheat"
0.71662334057387,0.0400597601443371,"Laine_no cheat"
0.809356929197123,0.0282287056331531,"Loschelder_no cheat"
0.743715982680111,0.0355435336792085,"Loschelder_cheat"
0.777745938817288,0.0298229097843812,"McCarthy_no cheat"
0.600125264308794,0.0602054538376187,"McCarthy_cheat"
0.818327648817582,0.020577879808903,"Meijer_cheat"
0.778704501200782,0.0254037901989931,"Meijer_no cheat"
0.621751832886822,0.0479140088081836,"Ozdogru_no cheat"
0.641949363663911,0.0522633556630336,"Ozdogru_cheat"
0.779747136867798,0.0296534638815805,"Suchotzki_no cheat"
0.79141887189907,0.0279612973975325,"Suchotzki_cheat"
0.521315457974342,0.0645171532453136,"Sutan_cheat"
0.540713087001159,0.0510940687908417,"Sutan_no cheat"
0.82592625092109,0.0242030683484248,"Vanpaemel_cheat"
0.746804208809838,0.0349494564555866,"Vanpaemel_no cheat"
0.798618114115817,0.0257844270960459,"Verschuere_no cheat"
0.793956220247246,0.0264776082373985,"Verschuere_cheat"
0.783795846025553,0.0252938110639934,"Wick_cheat"
0.811103288854786,0.0209408762900458,"Wick_no cheat"
0.696642520507375,0.0403217528541813,"Wiggins_cheat"
0.670630394577176,0.0452157145009829,"Wiggins_no cheat"
