"reliability","StandardError","source"
-1.00447696205987,0.144112567055706,"Aczel"
-1.35619913839406,0.149071198499986,"Birt"
-1.30348902555805,0.143443827637312,"Evans"
-1.52555258093048,0.146884216413077,"Ferreira-Santos"
-1.54216357720673,0.14149211999267,"Gonzalez-Iraizoz"
-1.0465930478573,0.134962721696486,"Holzmeister"
-1.40189496486704,0.127360119983478,"klein Selle & Rozmann"
-1.24944636710066,0.134962721696486,"Koppel"
-1.26659839021287,0.140859042454753,"Laine"
-1.38951287493036,0.140859042454753,"Loschelder"
-0.997175211369266,0.153755201338148,"McCarthy"
-1.38499894081672,0.115701689083437,"Meijer"
-0.894555473167555,0.147602480923349,"Ozdogru"
-1.06514301854048,0.13723116159877,"Suchotzki"
-1.33939664118006,0.14023438730389,"Vanpaemel"
-1.12665152039933,0.130244110860761,"Verschuere"
-1.00330695522815,0.11859467782747,"Wick"
-1.15200916886688,0.135519271363624,"Wiggins"
