"reliability","StandardError","source"
0.530466508116213,0.0730341985318871,"Aczel"
0.634259387383518,0.0586608964850433,"Birt"
0.619213482221632,0.0586773834077064,"Evans"
0.690939438125256,0.047820057788359,"Ferreira-Santos"
0.615104366565441,0.0579018013253959,"Gonzalez-Iraizoz"
0.58868420775226,0.0606547978694761,"Holzmeister"
0.603578984029709,0.0548861336036936,"klein Selle & Rozmann"
0.601077529133327,0.0582455858500776,"Koppel"
0.578805142163792,0.0640598175743165,"Laine"
0.649601793527031,0.0537625263818571,"Loschelder"
0.395876142407048,0.0999298803780857,"McCarthy"
0.614465016784927,0.0487265838384967,"Meijer"
0.493860903782224,0.0791587969612372,"Ozdogru"
0.487417437142903,0.0761523137874279,"Suchotzki"
0.374158291003796,0.0925686957933786,"Sutan"
0.626984873312418,0.0560175371146568,"Vanpaemel"
0.501833534458247,0.0683409829331835,"Verschuere"
0.466158518813133,0.0691254679667678,"Wick"
0.631363813217447,0.0540494403255737,"Wiggins"
