"reliability","StandardError","source"
0.674659406122061,0.0513712486830236,"Aczel"
0.577652664015696,0.0655987785070033,"Birt"
0.770236933304864,0.0350048351563128,"Evans"
0.687849631106043,0.0484978496842295,"Ferreira-Santos"
0.69666818746656,0.0465948841773505,"Gonzalez-Iraizoz"
0.690485485192324,0.0445163790894938,"Holzmeister"
0.709649252384049,0.0392927965196062,"klein Selle & Rozmann"
0.707364807690449,0.0428583683277695,"Koppel"
0.680999956431109,0.0482804231512279,"Laine"
0.665421285841252,0.050716932153089,"Loschelder"
0.722329872339383,0.0449426259576082,"McCarthy"
0.53156905570406,0.0589029870882982,"Meijer"
0.582093009322618,0.0646433124158967,"Ozdogru"
0.753149848890381,0.0369363851049256,"Suchotzki"
0.357251494035349,0.0953490257485348,"Sutan"
0.68424796988844,0.0484817557945631,"Vanpaemel"
0.68713393221718,0.0434451469557869,"Verschuere"
0.673338784217144,0.0419159123231703,"Wick"
0.640373877405058,0.0526726020447523,"Wiggins"
