"reliability","StandardError","source"
-1.01687867897357,0.160128153805087,"Aczel_no cheat"
-1.1407355799687,0.157867407592772,"Aczel_cheat"
-1.11315730627005,0.162488892740478,"Birt_no cheat"
-0.919178606796384,0.163299316185545,"Birt_cheat"
-1.51679554343931,0.157134840263677,"Evans_cheat"
-1.00798931615876,0.149696237713024,"Evans_no cheat"
-1.22826824945605,0.160903597341826,"Ferreira-Santos_cheat"
-0.991917908337952,0.160128153805087,"Ferreira-Santos_no cheat"
-1.1910208657851,0.154996851658426,"Gonzalez-Iraizoz_cheat"
-1.46733215851497,0.164121987972444,"Gonzalez-Iraizoz_no cheat"
-1.2091573586008,0.147844254190915,"Holzmeister_cheat"
-0.937961030599586,0.149071198499986,"Holzmeister_no cheat"
-1.09507033617815,0.137037741965506,"klein Selle & Rozmann_no cheat"
-1.25743313603556,0.139516021283031,"klein Selle & Rozmann_cheat"
-0.972997822488034,0.155699788832305,"Koppel_no cheat"
-1.26380466932922,0.147844254190915,"Koppel_cheat"
-1.16325709103272,0.154303349962092,"Laine_cheat"
-0.990142666245027,0.157134840263677,"Laine_no cheat"
-1.01745438472603,0.166666666666667,"Loschelder_no cheat"
-1.12654581613195,0.154303349962092,"Loschelder_cheat"
-0.776964648917599,0.149071198499986,"McCarthy_no cheat"
-1.32520234749896,0.168430384213304,"McCarthy_cheat"
-0.753071916588065,0.126744850104896,"Meijer_cheat"
-1.16818595426547,0.126744850104896,"Meijer_no cheat"
-0.938138210106307,0.142675275001284,"Ozdogru_no cheat"
-0.899534957074939,0.161690416690889,"Ozdogru_cheat"
-1.00116836815244,0.150329205600566,"Suchotzki_no cheat"
-1.42955571499861,0.150329205600566,"Suchotzki_cheat"
-0.721092816913842,0.149696237713024,"Sutan_cheat"
-0.651109945063836,0.122743282386443,"Sutan_no cheat"
-1.1514608826678,0.153619074528514,"Vanpaemel_cheat"
-1.04852572353794,0.155699788832305,"Vanpaemel_no cheat"
-1.00463917511662,0.143222974807887,"Verschuere_no cheat"
-1.19300270843572,0.142675275001284,"Verschuere_cheat"
-1.13703986748634,0.129913960492326,"Wick_cheat"
-1.07275237968133,0.124514561272938,"Wick_no cheat"
-1.03655443702816,0.148453923805041,"Wiggins_cheat"
-1.21420453312052,0.152277397525376,"Wiggins_no cheat"
