"reliability","StandardError","source"
-0.568941141005623,0.199007438041998,"brasilia"
-1.09413660144209,0.214422506967559,"wilfredlaur"
-1.05526606630247,0.161164592805076,"ubc"
-0.941666163905216,0.107832773203438,"toronto"
-0.0401660417253346,0.338061701891407,"ouhk"
-0.771250172372829,0.175411603861406,"hkust"
-0.846852336448695,0.173421993904824,"cas"
-0.93666241593493,0.222222222222222,"zhejiang"
-0.101747723041409,0.163846384103808,"hunancomp"
-1.05665357561942,0.516397779494322,"henan"
-0.374499551549325,0.172132593164774,"purkyne"
-0.947847506963983,0.196116135138184,"leuven"
-0.580894714549053,0.208514414057075,"vuamsterdam"
-1.36280080322688,0.206284249251759,"tilburg"
-1.25677492921847,0.192450089729875,"eindhoven"
-1.14104522382025,0.226455406828919,"tilburgcaf"
-0.896171473529656,0.201007563051842,"tilburgcomm"
-1.03212218593113,0.282842712474619,"navarra"
-0.601676744069006,0.190692517849118,"lausanne"
-0.104635931716253,0.308606699924184,"poitiers"
-1.03523392944057,0.151619608715781,"elte"
-0.560473623302981,0.106148978486855,"mturk_india"
-0.977454038856822,0.170871531543352,"winchester"
-0.105870674947308,0.1898315991505,"doshisha"
-1.17496138406361,0.2,"vuw"
-0.741663822094929,0.205195670417031,"wroclaw"
-1.32333621191198,0.210818510677892,"swps"
-1.10645475089497,0.333333333333333,"badaniaon"
-1.12946849825571,0.35921060405355,"uniporto"
-1.23282368304278,0.227921152919276,"unibelgrade"
-0.628631735191663,0.41702882811415,"fmkbelgrade"
-1.22573932788224,0.285714285714286,"johannesburg"
-0.115069329784787,0.458831467741124,"johannesburgother"
-0.918452489502018,0.207390338946085,"udd"
-0.941014765353378,0.267261241912424,"santiagoon"
-0.849442643532466,0.203069233026724,"ucron"
-0.793361292810289,0.168430384213304,"unam"
-1.08533537660773,0.220863052149693,"pscio"
-1.15443991215341,0.190692517849118,"lundon"
-0.639740345253181,0.172773685116272,"ntnu"
-0.410950428421473,0.163299316185545,"bilgi"
-0.834860716168922,0.218217890235992,"koc"
-1.14322818799248,0.214422506967559,"aus"
-0.616510403209521,0.203069233026724,"hawaiion"
-0.849422180886794,0.206284249251759,"washlee"
-0.85252576070247,0.206284249251759,"plu"
-1.26136338216758,0.218217890235992,"wpi"
-0.76409814676434,0.154303349962092,"sandiegosu"
-0.764225418246101,0.140372481268719,"uiuc"
-1.00010546601299,0.215665546406877,"tufts"
-0.855557319996111,0.1898315991505,"ufl"
-1.55283715240699,0.222222222222222,"uva"
-0.917074738186363,0.232495277487639,"bc"
-1.4645847958667,0.229415733870562,"ithaca"
-0.952461982698456,0.176776695296637,"marian"
-0.574381890696055,0.181071492085037,"williampat"
-0.804266260744936,0.154764646506827,"psuabington"
-0.974350834883303,0.166666666666667,"occid"
-0.986632596402328,0.216930457818656,"umich"
-1.13639876317349,0.203069233026724,"tamu"
-0.89664923519548,0.223606797749979,"psumain"
-1.48907071314212,0.110600252721866,"mturk"
-1.7209359980607,0.182574185835055,"grazvienna"
-0.898393891129384,0.21320071635561,"potsdam"
