"reliability","StandardError","source"
0.612861592292781,0.0795159551963407,"Aczel_no cheat"
0.540532322787369,0.117151627215004,"Aczel_cheat"
0.502871060047532,0.0904001965369176,"Birt_no cheat"
0.643611149030037,0.0597146282506776,"Birt_cheat"
0.639119168201611,0.0593856831998762,"Evans_cheat"
0.570763218506102,0.0661158219267114,"Evans_no cheat"
0.716565816350584,0.0589145408971553,"Ferreira-Santos_cheat"
0.74262626867345,0.0524756040388161,"Ferreira-Santos_no cheat"
0.686859956863503,0.0517351954278892,"Gonzalez-Iraizoz_cheat"
0.727751123204053,0.0506380365557333,"Gonzalez-Iraizoz_no cheat"
0.591201207426294,0.0655234753831068,"Holzmeister_cheat"
0.63085422060821,0.0535917145848956,"Holzmeister_no cheat"
0.603479199103072,0.0612538487530518,"klein Selle & Rozmann_no cheat"
0.608946420261813,0.0508191155718246,"klein Selle & Rozmann_cheat"
0.638914708572932,0.0558535016724909,"Koppel_no cheat"
0.607499686544221,0.0639767812511948,"Koppel_cheat"
0.598921121097316,0.0649371964118829,"Laine_cheat"
0.596764741794831,0.0760165315511016,"Laine_no cheat"
0.554142193859494,0.0692937222711712,"Loschelder_no cheat"
0.656633381168061,0.0527047498272854,"Loschelder_cheat"
0.567828056990902,0.0654988786607243,"McCarthy_no cheat"
0.498957431879436,0.113962602642035,"McCarthy_cheat"
0.614704568852663,0.0487868663633537,"Meijer_cheat"
0.650673150792127,0.0458547869106883,"Meijer_no cheat"
0.550131814220674,0.0577280131022829,"Ozdogru_no cheat"
0.526390652568766,0.0883325128536088,"Ozdogru_cheat"
0.618580936950326,0.059126295986156,"Suchotzki_no cheat"
0.489218307892547,0.0706994306390789,"Suchotzki_cheat"
0.37871931184769,0.124450736524649,"Sutan_cheat"
0.366542226901945,0.0908814985856116,"Sutan_no cheat"
0.632045214251935,0.0594105835163438,"Vanpaemel_cheat"
0.574147021206502,0.0559612280988533,"Vanpaemel_no cheat"
0.531451009877459,0.0719515966963224,"Verschuere_no cheat"
0.571919072456768,0.0678257950861604,"Verschuere_cheat"
0.471623489907418,0.0765305006851132,"Wick_cheat"
0.634602070823708,0.0472657372089517,"Wick_no cheat"
0.635479905934396,0.0524775812735128,"Wiggins_cheat"
0.67383411941347,0.062549641955018,"Wiggins_no cheat"
