"reliability","StandardError","source"
-0.970506305341356,0.160128153805087,"Aczel_no cheat"
-0.977703877435897,0.157867407592772,"Aczel_cheat"
-1.46243089774431,0.162488892740478,"Birt_no cheat"
-1.31619003663406,0.163299316185545,"Birt_cheat"
-0.773296341966755,0.157134840263677,"Evans_cheat"
-1.0542649530745,0.149696237713024,"Evans_no cheat"
-1.07297509013304,0.160903597341826,"Ferreira-Santos_cheat"
-1.24248049484679,0.160128153805087,"Ferreira-Santos_no cheat"
-1.37460708868218,0.154996851658426,"Gonzalez-Iraizoz_cheat"
-1.18246302620257,0.164121987972444,"Gonzalez-Iraizoz_no cheat"
-0.880081788684358,0.147844254190915,"Holzmeister_cheat"
-0.877703426636999,0.149071198499986,"Holzmeister_no cheat"
-1.21571222575469,0.137037741965506,"klein Selle & Rozmann_no cheat"
-1.12881435251164,0.139516021283031,"klein Selle & Rozmann_cheat"
-1.04510770391041,0.155699788832305,"Koppel_no cheat"
-0.706850021141826,0.147844254190915,"Koppel_cheat"
-1.31640931609661,0.154303349962092,"Laine_cheat"
-1.16742800817452,0.157134840263677,"Laine_no cheat"
-1.30816383883311,0.166666666666667,"Loschelder_no cheat"
-1.26783133684612,0.154303349962092,"Loschelder_cheat"
-0.925097889552399,0.149071198499986,"McCarthy_no cheat"
-1.21168441534013,0.168430384213304,"McCarthy_cheat"
-0.867392712051476,0.126744850104896,"Meijer_cheat"
-0.892149798189967,0.126744850104896,"Meijer_no cheat"
-0.938895089794283,0.142675275001284,"Ozdogru_no cheat"
-0.790641895150467,0.161690416690889,"Ozdogru_cheat"
-1.00136568645234,0.150329205600566,"Suchotzki_no cheat"
-1.19170226798486,0.150329205600566,"Suchotzki_cheat"
-0.706155529605254,0.149696237713024,"Sutan_cheat"
-0.874173709533917,0.122743282386443,"Sutan_no cheat"
-1.1754104690991,0.153619074528514,"Vanpaemel_cheat"
-1.04892496296306,0.155699788832305,"Vanpaemel_no cheat"
-1.12626149865835,0.143222974807887,"Verschuere_no cheat"
-0.963639933861092,0.142675275001284,"Verschuere_cheat"
-1.13783251052506,0.129913960492326,"Wick_cheat"
-1.05313171696962,0.124514561272938,"Wick_no cheat"
-0.984027629454711,0.148453923805041,"Wiggins_cheat"
-1.15700994029689,0.152277397525376,"Wiggins_no cheat"
