"reliability","StandardError","source"
-1.82659466308911,0.146176336551172,"Aczel_no cheat"
-1.69718360719578,0.144112567055706,"Aczel_cheat"
-1.66553774760446,0.148331386496662,"Birt_no cheat"
-1.64038480412441,0.149071198499986,"Birt_cheat"
-1.40560299499362,0.143443827637312,"Evans_cheat"
-1.35964968357744,0.136653343615131,"Evans_no cheat"
-1.57332672069202,0.146884216413077,"Ferreira-Santos_cheat"
-1.51327451471499,0.146176336551172,"Ferreira-Santos_no cheat"
-1.64574301062756,0.14149211999267,"Gonzalez-Iraizoz_cheat"
-1.63115562475395,0.149822191658498,"Gonzalez-Iraizoz_no cheat"
-1.37769782112508,0.134962721696486,"Holzmeister_cheat"
-1.31429508202857,0.136082763487954,"Holzmeister_no cheat"
-1.44184510100853,0.125097770840134,"klein Selle & Rozmann_no cheat"
-1.4474445570047,0.127360119983478,"klein Selle & Rozmann_cheat"
-1.56352169658062,0.14213381090374,"Koppel_no cheat"
-1.63527285866902,0.134962721696486,"Koppel_cheat"
-1.28492098727124,0.140859042454753,"Laine_cheat"
-1.07050723893855,0.143443827637312,"Laine_no cheat"
-1.71622961800998,0.152145154862546,"Loschelder_no cheat"
-1.52133966166859,0.140859042454753,"Loschelder_cheat"
-1.4125697829153,0.136082763487954,"McCarthy_no cheat"
-1.64215003110804,0.153755201338148,"McCarthy_cheat"
-1.4301776257726,0.115701689083437,"Meijer_cheat"
-1.63975349381766,0.115701689083437,"Meijer_no cheat"
-1.48888599290155,0.130244110860761,"Ozdogru_no cheat"
-1.16878836511306,0.147602480923349,"Ozdogru_cheat"
-1.47172347446708,0.13723116159877,"Suchotzki_no cheat"
-1.07542536445528,0.13723116159877,"Suchotzki_cheat"
-0.648275415767368,0.136653343615131,"Sutan_cheat"
-0.719325254704629,0.112048774242136,"Sutan_no cheat"
-1.77450697908674,0.14023438730389,"Vanpaemel_cheat"
-1.48517885214178,0.14213381090374,"Vanpaemel_no cheat"
-1.91013896010211,0.130744090092123,"Verschuere_no cheat"
-1.42889719545867,0.130244110860761,"Verschuere_cheat"
-1.38959422547675,0.11859467782747,"Wick_cheat"
-1.6210551266115,0.113665723245079,"Wick_no cheat"
-1.45781260335066,0.135519271363624,"Wiggins_cheat"
-1.52549008457127,0.139009609371383,"Wiggins_no cheat"
