"reliability","StandardError","source"
0.802035695372396,0.0344850728820877,"Aczel"
0.798236488060957,0.0325319874301217,"Birt"
0.711446028257678,0.0474261485542077,"Evans"
0.762491276686008,0.0329140132218661,"Ferreira-Santos"
0.810127962408962,0.0275967114260796,"Gonzalez-Iraizoz"
0.790616265672113,0.0274913886471414,"Holzmeister"
0.764620125491161,0.0293800742581752,"klein Selle & Rozmann"
0.802800081714872,0.0316862372952926,"Koppel"
0.671226688178844,0.050756504683158,"Laine"
0.745980108768887,0.0387711116451714,"Loschelder"
0.63516844529983,0.0606989451074577,"McCarthy"
0.820942476139834,0.022233710333662,"Meijer"
0.626956720755277,0.0523683938027892,"Özdoğru"
0.795122985388744,0.0304265244723118,"Suchotzki"
0.520838828676469,0.0712256033992589,"Sutan"
0.827667328296421,0.0271272261222877,"Vanpaemel"
0.789539303197106,0.029636632904831,"Verschuere"
0.786305820575877,0.0268261922660604,"Wick"
0.707473825366333,0.0374274008399619,"Wiggins"
