"reliability","StandardError","source"
-1.25296836020124,0.199007438041998,"brasilia"
-1.61156740442635,0.214422506967559,"wilfredlaur"
-1.48144114928455,0.161164592805076,"ubc"
-1.00252256650443,0.107832773203438,"toronto"
-1.22913729889033,0.338061701891407,"ouhk"
-0.824335127248053,0.175411603861406,"hkust"
-0.845912953064645,0.173421993904824,"cas"
-1.11657034450142,0.222222222222222,"zhejiang"
-0.0992936266117251,0.163846384103808,"hunancomp"
-0.357731964414153,0.516397779494322,"henan"
-0.54933135552057,0.172132593164774,"purkyne"
-1.10392713768028,0.196116135138184,"leuven"
-1.14748656066382,0.208514414057075,"vuamsterdam"
-1.2964098502256,0.206284249251759,"tilburg"
-1.50728989166031,0.192450089729875,"eindhoven"
-1.22162735622183,0.226455406828919,"tilburgcaf"
-1.45528011007435,0.201007563051842,"tilburgcomm"
-0.769891532828572,0.282842712474619,"navarra"
-0.757171754591841,0.190692517849118,"lausanne"
-0.240034301665368,0.308606699924184,"poitiers"
-1.20133432300164,0.151619608715781,"elte"
-0.357906958040093,0.106148978486855,"mturk_india"
-1.35897506788279,0.170871531543352,"winchester"
-1.28862302633296,0.1898315991505,"doshisha"
-1.07780947972693,0.2,"vuw"
-1.27253905734988,0.205195670417031,"wroclaw"
-1.00257854594718,0.210818510677892,"swps"
-1.1333727838961,0.333333333333333,"badaniaon"
-1.24677412378,0.35921060405355,"uniporto"
-1.48183927722825,0.227921152919276,"unibelgrade"
-0.569225926254883,0.41702882811415,"fmkbelgrade"
-1.33673467017143,0.285714285714286,"johannesburg"
-0.83438484261613,0.458831467741124,"johannesburgother"
-0.984684573124548,0.207390338946085,"udd"
-1.20216972325508,0.267261241912424,"santiagoon"
-1.24163495977857,0.203069233026724,"ucron"
-1.0991797401315,0.168430384213304,"unam"
-1.34650293772538,0.220863052149693,"pscio"
-1.08242756301453,0.190692517849118,"lundon"
-1.1671137715677,0.172773685116272,"ntnu"
-1.12757324431578,0.163299316185545,"bilgi"
-1.45133850398336,0.218217890235992,"koc"
-1.15564678071481,0.214422506967559,"aus"
-0.266900760566243,0.203069233026724,"hawaiion"
-1.34395685898986,0.206284249251759,"washlee"
-1.63067875157713,0.206284249251759,"plu"
-1.68684235082534,0.218217890235992,"wpi"
-0.893555189807168,0.154303349962092,"sandiegosu"
-1.3341868832306,0.140372481268719,"uiuc"
-1.31196144239003,0.215665546406877,"tufts"
-1.39396394613026,0.1898315991505,"ufl"
-1.19919250472839,0.222222222222222,"uva"
-1.22857918171305,0.232495277487639,"bc"
-1.54323133419583,0.229415733870562,"ithaca"
-1.21323698083068,0.176776695296637,"marian"
-0.935314729519114,0.181071492085037,"williampat"
-0.834264754981321,0.154764646506827,"psuabington"
-1.22669665775975,0.166666666666667,"occid"
-1.3688747661726,0.216930457818656,"umich"
-1.18285080669298,0.203069233026724,"tamu"
-1.34269542648583,0.223606797749979,"psumain"
-1.4258918395096,0.110600252721866,"mturk"
-1.36595491181306,0.182574185835055,"grazvienna"
-1.1276425738673,0.21320071635561,"potsdam"
