"reliability","StandardError","source"
0.303504906549159,0.133701584254982,"brasilia"
0.24354384457492,0.156987674433541,"wilfredlaur"
0.428078100194759,0.0863276174685806,"ubc"
0.212007410475601,0.0825686718586267,"toronto"
0.401907974938338,0.171631402975136,"ouhk"
0.194090787385869,0.132989803064096,"hkust"
0.137551376997442,0.139162179449481,"cas"
0.118534181753874,0.181062249795966,"zhejiang"
-0.474177819308747,0.234020010047197,"hunancomp"
-0.464379947229551,0.688526055097445,"henan"
0.037237760002504,0.161133287687368,"purkyne"
-0.083584210502937,0.183486722523421,"leuven"
0.334430763061649,0.117453457445987,"vuamsterdam"
0.194729656659925,0.144465999779845,"tilburg"
0.28594021825083,0.122454444710153,"eindhoven"
0.238843787406673,0.149613691958622,"tilburgcaf"
0.0832739368020909,0.164224269401592,"tilburgcomm"
0.220088161209068,0.197672444097064,"navarra"
0.0794644409667886,0.159006088215803,"lausanne"
-0.228184281842819,0.336131204150157,"poitiers"
0.4110330709044,0.0827854350759007,"elte"
0.348787932480998,0.0655980402772943,"mturk_india"
0.493883218252777,0.0833704057759551,"winchester"
0.404899796787853,0.106491995113326,"doshisha"
-0.131665082884595,0.222782895807966,"vuw"
-0.127860755203799,0.207573250010328,"wroclaw"
0.200018311947794,0.160620160652492,"swps"
0.0902065120993283,0.281227049009509,"badaniaon"
0.452267681573105,0.168320238128548,"uniporto"
0.46598605074295,0.105356708887835,"unibelgrade"
0.105304039059033,0.301677568527073,"fmkbelgrade"
0.248240779991522,0.17908785710866,"johannesburg"
0.165941786550686,0.347776066604259,"johannesburgother"
-0.0277256158179608,0.199679115635374,"udd"
-0.0418421791631562,0.257533717612882,"santiagoon"
0.101365502219988,0.162552818173396,"ucron"
0.244200488801634,0.118406455049588,"unam"
-0.0759702608772161,0.209732515522574,"pscio"
0.0883595018949648,0.169038418615158,"lundon"
-0.0489456618002491,0.172609425218554,"ntnu"
0.404511748016777,0.0874459759873608,"bilgi"
0.568039809930033,0.0917092294696863,"koc"
0.194067552209072,0.167956776532279,"aus"
-0.121455908485718,0.219921916074302,"hawaiion"
0.391760243920577,0.112854019720895,"washlee"
0.167763157894737,0.165788066485512,"plu"
0.357032457496136,0.131017151259589,"wpi"
0.237653174897883,0.109891096201206,"sandiegosu"
0.329320302351469,0.090648602786979,"uiuc"
0.458741720487795,0.114134459064795,"tufts"
0.368414596749463,0.114961747320385,"ufl"
0.47601239448659,0.112921856766178,"uva"
0.377934017397024,0.132669026000851,"bc"
0.032273225755914,0.189110969507995,"ithaca"
0.381809139308838,0.106645740984554,"marian"
0.449615586430315,0.0955628192200904,"williampat"
0.0150999005606078,0.150189265015752,"psuabington"
0.0801430528396199,0.144701424815074,"occid"
0.500559554359391,0.100640403189248,"umich"
0.425110757660075,0.113869612621765,"tamu"
0.251391506332997,0.147690388457381,"psumain"
0.514922795210598,0.052132207254711,"mturk"
0.246348681093528,0.131707539971813,"grazvienna"
0.329721109701733,0.131895937211227,"potsdam"
