"reliability","StandardError","source"
0.839039238821314,0.0232405029936374,"Aczel_no cheat"
0.816801242174902,0.0261884286374493,"Aczel_cheat"
0.810911051491669,0.027827033754453,"Birt_no cheat"
0.806094587669556,0.0334714794712227,"Birt_cheat"
0.754780854054584,0.0344578461243105,"Evans_cheat"
0.7432492948105,0.038964599290671,"Evans_no cheat"
0.792645775906185,0.0299612459449386,"Ferreira-Santos_cheat"
0.779812211958078,0.0385793362175375,"Ferreira-Santos_no cheat"
0.807130794327119,0.0292502559902612,"Gonzalez-Iraizoz_cheat"
0.80429671616047,0.0381900482980589,"Gonzalez-Iraizoz_no cheat"
0.747841600911468,0.0394638533868458,"Holzmeister_cheat"
0.731336357666068,0.0385659346047615,"Holzmeister_no cheat"
0.763508993914136,0.0352204931128463,"klein Selle & Rozmann_no cheat"
0.764829514347886,0.0306132835552738,"klein Selle & Rozmann_cheat"
0.790602662720783,0.031961857171016,"Koppel_no cheat"
0.805100815888749,0.0268503397725592,"Koppel_cheat"
0.723327556586911,0.0509703702893325,"Laine_cheat"
0.657165425738481,0.0509639062815649,"Laine_no cheat"
0.820257429925751,0.0258007530616306,"Loschelder_no cheat"
0.781580916806423,0.0290688681693449,"Loschelder_cheat"
0.7564833066398,0.0373323184337196,"McCarthy_no cheat"
0.806436572806175,0.0344642380708199,"McCarthy_cheat"
0.760733581413464,0.0284863527662621,"Meijer_cheat"
0.80597213453532,0.0255993523789839,"Meijer_no cheat"
0.774376137825485,0.0322767572570067,"Ozdogru_no cheat"
0.68925677941018,0.05387258327241,"Ozdogru_cheat"
0.7704704442312,0.02562376704141,"Suchotzki_no cheat"
0.658847389760814,0.0557403872341506,"Suchotzki_cheat"
0.477053134545327,0.0870888370743606,"Sutan_cheat"
0.512919199415804,0.0683273443891388,"Sutan_no cheat"
0.830432971013951,0.0246457785948326,"Vanpaemel_cheat"
0.773538166129807,0.0354991962888239,"Vanpaemel_no cheat"
0.851940189240536,0.0218968835394076,"Verschuere_no cheat"
0.7604270212154,0.0323151390054905,"Verschuere_cheat"
0.750823606447075,0.028712576564608,"Wick_cheat"
0.802309998979369,0.0250609090330276,"Wick_no cheat"
0.767255176424793,0.029329830328759,"Wiggins_cheat"
0.782485569726961,0.030989267160034,"Wiggins_no cheat"
