"reliability","StandardError","source"
0.707764923908619,0.0459341206373667,"Aczel"
0.758516570037573,0.0388518031633193,"Birt"
0.627035575338615,0.0585202938860667,"Evans"
0.663362699086003,0.0529876706419054,"Ferreira-Santos"
0.736241149962089,0.0396910583831271,"Gonzalez-Iraizoz"
0.668832785456785,0.0477336016398534,"Holzmeister"
0.677117291567235,0.0446966903149083,"klein Selle & Rozmann"
0.73510857036723,0.0387860779738469,"Koppel"
0.593804079967435,0.0608815317788724,"Laine"
0.6951181007216,0.0460558088717285,"Loschelder"
0.770786012779715,0.03799837388109,"McCarthy"
0.656872259747849,0.0429164714843201,"Meijer"
0.605684259401555,0.0636104291623329,"Ozdogru"
0.520072613458529,0.0718360552930678,"Suchotzki"
0.378101395735758,0.0927528137834542,"Sutan"
0.724216304473709,0.0418954838402377,"Vanpaemel"
0.66898910751938,0.0465287483006387,"Verschuere"
0.648706197305404,0.0450582983311489,"Wick"
0.734728895008372,0.0383648338260263,"Wiggins"
