"reliability","StandardError","source"
0.714344391604125,0.0560209400189349,"brasilia"
0.800425445246554,0.0404175328555361,"wilfredlaur"
0.772690135229817,0.0360270907215557,"ubc"
0.633047389696797,0.0391622449568695,"toronto"
0.707455152386897,0.0917352498417539,"ouhk"
0.561473540145986,0.0733593370938108,"hkust"
0.570834628535903,0.0728538348405703,"cas"
0.672599256950555,0.0688473889288095,"zhejiang"
-0.0945232030977019,0.176235575860204,"hunancomp"
0.300739523418242,0.302266206923335,"henan"
0.422664286312214,0.093923140432885,"purkyne"
0.668433583396972,0.0629397372649407,"leuven"
0.682566382314069,0.0640221393837496,"vuamsterdam"
0.72648801855192,0.0550628335548995,"tilburg"
0.778490520076327,0.0397979725411632,"eindhoven"
0.705249887009681,0.0620159873165483,"tilburgcaf"
0.766665004736501,0.0439163385442981,"tilburgcomm"
0.536936707247116,0.123859047946802,"navarra"
0.531009025375413,0.088047452570362,"lausanne"
0.213399121116336,0.231866588584217,"poitiers"
0.699207410446149,0.0435730650229043,"elte"
0.300861878838493,0.070331534864591,"mturk_india"
0.74307602831759,0.0428974795047209,"winchester"
0.724349915206331,0.0515562785984713,"doshisha"
0.659659768122224,0.067377860515135,"vuw"
0.71988052134627,0.0562322764953756,"wroclaw"
0.633067930924488,0.0748942086633463,"swps"
0.678054429646786,0.10444443702822,"badaniaon"
0.712569481800251,0.095604096972686,"uniporto"
0.772780615626278,0.0504834567141098,"unibelgrade"
0.434036633433805,0.212585957962767,"fmkbelgrade"
0.73729792147806,0.0723587206647871,"johannesburg"
0.565858535366158,0.179527642232595,"johannesburgother"
0.626442961715359,0.0760682667182055,"udd"
0.699458587720309,0.0766479049981117,"santiagoon"
0.711088527053001,0.056847126874993,"ucron"
0.666855763497751,0.0549511033249617,"unam"
0.739851572986901,0.0544586801277299,"pscio"
0.661227864073445,0.062928511950505,"lundon"
0.688735974872463,0.0531278507491949,"ntnu"
0.676181868822082,0.0519029798502377,"bilgi"
0.765743475137681,0.0499580614162635,"koc"
0.68514617035145,0.0640783671771315,"aus"
0.234250939802094,0.150322991574482,"hawaiion"
0.739188370684434,0.051605832602356,"washlee"
0.804203368258006,0.0398476217748075,"plu"
0.814896907216495,0.0398685742923245,"wpi"
0.59080161425092,0.0591047443504826,"sandiegosu"
0.736627759200236,0.0367799599871406,"uiuc"
0.730708661417323,0.0574123907591843,"tufts"
0.75191006219751,0.0459302228982395,"ufl"
0.698562476962772,0.0636139133220376,"uva"
0.707291832510747,0.0667590877955566,"bc"
0.786310517529216,0.0480832167874411,"ithaca"
0.702766418869453,0.0513334762010422,"marian"
0.607537673387459,0.069316636876092,"williampat"
0.565806397213987,0.0662045595688195,"psuabington"
0.706740283384786,0.0482031939170874,"occid"
0.745606949771267,0.0526044336313429,"umich"
0.693596006226851,0.0594690902438488,"tamu"
0.738859166827215,0.0566522939182432,"psumain"
0.759705936122433,0.0263237084126549,"mturk"
0.744863073638029,0.0446377549838745,"grazvienna"
0.676204318209677,0.0663430746030038,"potsdam"
