"reliability","StandardError","source"
-1.5844618820208,0.146176336551172,"Aczel_no cheat"
-1.85797218494654,0.144112567055706,"Aczel_cheat"
-1.33844703210092,0.148331386496662,"Birt_no cheat"
-1.26699968899495,0.149071198499986,"Birt_cheat"
-1.37071933999595,0.143443827637312,"Evans_cheat"
-1.48617949252388,0.136653343615131,"Evans_no cheat"
-1.88002579850492,0.146884216413077,"Ferreira-Santos_cheat"
-1.49063241709795,0.146176336551172,"Ferreira-Santos_no cheat"
-2.11304320122375,0.14149211999267,"Gonzalez-Iraizoz_cheat"
-1.56762991769656,0.149822191658498,"Gonzalez-Iraizoz_no cheat"
-1.8924874549008,0.134962721696486,"Holzmeister_cheat"
-1.52286462234989,0.136082763487954,"Holzmeister_no cheat"
-1.51364489706759,0.125097770840134,"klein Selle & Rozmann_no cheat"
-1.55692627442492,0.127360119983478,"klein Selle & Rozmann_cheat"
-1.37021931189398,0.14213381090374,"Koppel_no cheat"
-1.80711665886384,0.134962721696486,"Koppel_cheat"
-1.2277808110154,0.140859042454753,"Laine_cheat"
-1.30434093217509,0.143443827637312,"Laine_no cheat"
-1.32053896454366,0.152145154862546,"Loschelder_no cheat"
-1.42813714473148,0.140859042454753,"Loschelder_cheat"
-1.3198986980956,0.136082763487954,"McCarthy_no cheat"
-1.4052921360884,0.153755201338148,"McCarthy_cheat"
-1.54435760774581,0.115701689083437,"Meijer_cheat"
-1.72260378755126,0.115701689083437,"Meijer_no cheat"
-1.41100899123997,0.130244110860761,"Ozdogru_no cheat"
-1.25862290838656,0.147602480923349,"Ozdogru_cheat"
-2.00986052923598,0.13723116159877,"Suchotzki_no cheat"
-1.62338463535111,0.13723116159877,"Suchotzki_cheat"
-1.04895539820642,0.136653343615131,"Sutan_cheat"
-0.635519967343516,0.112048774242136,"Sutan_no cheat"
-1.81139785216756,0.14023438730389,"Vanpaemel_cheat"
-1.74897891804697,0.14213381090374,"Vanpaemel_no cheat"
-1.62905546281724,0.130744090092123,"Verschuere_no cheat"
-1.69359552486327,0.130244110860761,"Verschuere_cheat"
-1.64476108870787,0.11859467782747,"Wick_cheat"
-1.69325244886406,0.113665723245079,"Wick_no cheat"
-1.77757894429831,0.135519271363624,"Wiggins_cheat"
-1.63409432332375,0.139009609371383,"Wiggins_no cheat"
