"reliability","StandardError","source"
-1.49457257871334,0.160128153805087,"Aczel_no cheat"
-1.23185846827566,0.157867407592772,"Aczel_cheat"
-1.25535764306118,0.162488892740478,"Birt_no cheat"
-1.43824420187928,0.163299316185545,"Birt_cheat"
-1.01203909373308,0.157134840263677,"Evans_cheat"
-1.02839993389774,0.149696237713024,"Evans_no cheat"
-1.12652054673846,0.160903597341826,"Ferreira-Santos_cheat"
-1.36303310693978,0.160128153805087,"Ferreira-Santos_no cheat"
-1.37112433474363,0.154996851658426,"Gonzalez-Iraizoz_cheat"
-1.38830707346753,0.164121987972444,"Gonzalez-Iraizoz_no cheat"
-1.12059253985779,0.147844254190915,"Holzmeister_cheat"
-1.00166697730278,0.149071198499986,"Holzmeister_no cheat"
-1.14816538313937,0.137037741965506,"klein Selle & Rozmann_no cheat"
-1.18339647771343,0.139516021283031,"klein Selle & Rozmann_cheat"
-1.20424099715517,0.155699788832305,"Koppel_no cheat"
-1.32957719183938,0.147844254190915,"Koppel_cheat"
-0.911770579617301,0.154303349962092,"Laine_cheat"
-0.558584029570754,0.157134840263677,"Laine_no cheat"
-1.38742668691375,0.166666666666667,"Loschelder_no cheat"
-1.19695902889967,0.154303349962092,"Loschelder_cheat"
-1.22212447133877,0.149071198499986,"McCarthy_no cheat"
-1.49095784380072,0.168430384213304,"McCarthy_cheat"
-1.07286986673376,0.126744850104896,"Meijer_cheat"
-1.37602459262161,0.126744850104896,"Meijer_no cheat"
-1.23654468065282,0.142675275001284,"Ozdogru_no cheat"
-0.942434417245802,0.161690416690889,"Ozdogru_cheat"
-1.15515454151512,0.150329205600566,"Suchotzki_no cheat"
-0.744967246394076,0.150329205600566,"Suchotzki_cheat"
-0.650106641966887,0.149696237713024,"Sutan_cheat"
-0.661829451878276,0.122743282386443,"Sutan_no cheat"
-1.29634307271449,0.153619074528514,"Vanpaemel_cheat"
-1.21009777819551,0.155699788832305,"Vanpaemel_no cheat"
-1.48922562259198,0.143222974807887,"Verschuere_no cheat"
-1.11585542956693,0.142675275001284,"Verschuere_cheat"
-1.06221527304413,0.129913960492326,"Wick_cheat"
-1.36196429194465,0.124514561272938,"Wick_no cheat"
-1.35624582432031,0.148453923805041,"Wiggins_cheat"
-1.23761392216344,0.152277397525376,"Wiggins_no cheat"
