"reliability","StandardError","source"
0.814838161725107,0.0267334517759359,"Aczel"
0.803233574131407,0.029053763797157,"Birt"
0.753450979550829,0.035154410701687,"Evans"
0.792707920227218,0.0299894203038097,"Ferreira-Santos"
0.805662109759801,0.0272781031752561,"Gonzalez-Iraizoz"
0.738479796731424,0.0344953050898902,"Holzmeister"
0.763124666237454,0.0298988928774598,"klein Selle & Rozmann"
0.802460297429742,0.0264737692528359,"Koppel"
0.722349150183401,0.038805759641603,"Laine"
0.77644324507615,0.0311351990173475,"Loschelder"
0.807465176284563,0.0293993370846471,"McCarthy"
0.757051801760638,0.0280441232795213,"Meijer"
0.687976870612836,0.0457848583056326,"Özdoğru"
0.667948043188882,0.0454313718050427,"Suchotzki"
0.461092094378851,0.072048524814635,"Sutan"
0.825827944914874,0.0240965345760405,"Vanpaemel"
0.755589829695808,0.0312913731318961,"Verschuere"
0.750728840247737,0.0294589780744207,"Wick"
0.768803776287464,0.0309950909506664,"Wiggins"
