"reliability","StandardError","source"
-1.29416715543227,0.157867407592772,"Aczel"
-1.28737337876918,0.163299316185545,"Birt"
-0.805317383681664,0.157134840263677,"Evans"
-0.819214627693481,0.160903597341826,"Ferreira-Santos"
-1.13484943118911,0.154996851658426,"Gonzalez-Iraizoz"
-1.19351079051491,0.147844254190915,"Holzmeister"
-1.13802414451926,0.139516021283031,"klein Selle & Rozmann"
-1.20863263138654,0.147844254190915,"Koppel"
-0.853922383654817,0.154303349962092,"Laine"
-0.990803179757269,0.154303349962092,"Loschelder"
-0.568284622401278,0.168430384213304,"McCarthy"
-1.32095284754785,0.126744850104896,"Meijer"
-0.76192252077708,0.161690416690889,"Ozdogru"
-1.19663915034581,0.150329205600566,"Suchotzki"
-0.733679260323871,0.149696237713024,"Sutan"
-1.31845470620213,0.153619074528514,"Vanpaemel"
-1.23655739296447,0.142675275001284,"Verschuere"
-1.2231853755065,0.129913960492326,"Wick"
-0.843456668517379,0.148453923805041,"Wiggins"
