"reliability","StandardError","source"
0.30477764709622,0.13342491294682,"brasilia"
0.351021179819952,0.129525762609536,"wilfredlaur"
0.50300249468892,0.0785883800423412,"ubc"
0.281095154892517,0.0758395224903425,"toronto"
0.637417218543046,0.112127441401238,"ouhk"
0.369989196565645,0.108643180831528,"hkust"
0.36750998668442,0.107374760882754,"cas"
0.456197711318396,0.112761249990169,"zhejiang"
-0.139467670877283,0.183606772503038,"hunancomp"
0.125274725274725,0.402273100855895,"henan"
0.365405570743084,0.106626185809784,"purkyne"
-0.00141691775973207,0.187768426876828,"leuven"
0.345631171354537,0.129044897154993,"vuamsterdam"
0.232748231595494,0.153701260995745,"tilburg"
0.434015516005868,0.0992206690456008,"eindhoven"
0.163662932294204,0.183650021548067,"tilburgcaf"
0.287966551979443,0.140308679656011,"tilburgcomm"
0.414788418708241,0.148265780414685,"navarra"
0.410497021612827,0.106670175481988,"lausanne"
0.56764237188627,0.128933303976624,"poitiers"
0.396714291900753,0.0876228268559333,"elte"
0.353549770091593,0.0643483118565592,"mturk_india"
0.577807179882261,0.0707006418032264,"winchester"
0.355251244907198,0.120594102707964,"doshisha"
0.437829842406092,0.111150103214944,"vuw"
0.471681986813883,0.105953963686274,"wroclaw"
0.393689123084969,0.120155714817299,"swps"
0.690380313199105,0.0893229680475847,"badaniaon"
0.583153347732182,0.136308366615189,"uniporto"
0.396965623199539,0.132090597362377,"unibelgrade"
0.0755539411551032,0.341239321127154,"fmkbelgrade"
0.545949022832205,0.124230440935766,"johannesburg"
-0.727833461835004,0.626531151799102,"johannesburgother"
0.378678672476818,0.125642726625805,"udd"
0.135359908230571,0.220568020420448,"santiagoon"
0.331151600919866,0.12426968031786,"ucron"
0.233595454344626,0.123688955099427,"unam"
0.375698164823892,0.130070443251622,"pscio"
0.515442638427391,0.0890809954880205,"lundon"
0.367386119029612,0.107614605625417,"ntnu"
0.438076907773778,0.0857871649167836,"bilgi"
0.619261589155995,0.0813356387385701,"koc"
0.23044517818513,0.159322746834156,"aus"
0.481181074350765,0.102734595311397,"hawaiion"
0.0472027972027971,0.186106254903357,"washlee"
0.350448752215626,0.123619595701549,"plu"
0.337297641303051,0.133588019390411,"wpi"
0.216286042357744,0.111029929048978,"sandiegosu"
0.45631847211344,0.0738560171225651,"uiuc"
0.174849498327759,0.16601996176519,"tufts"
0.137528823933231,0.15408971310464,"ufl"
0.464184122058443,0.110869899566953,"uva"
0.555639989057418,0.0887008676838646,"bc"
0.0416496529195587,0.214206709966133,"ithaca"
0.224027285374501,0.130671352253337,"marian"
0.356519555527654,0.109211845789052,"williampat"
0.357710244307262,0.0968542613843297,"psuabington"
0.279555754541238,0.106481724837875,"occid"
0.432599118942731,0.112975665088193,"umich"
0.368814192343604,0.121250346104189,"tamu"
-0.0754808472692234,0.216336226251068,"psumain"
0.494314560214592,0.0532461683490575,"mturk"
0.531979805070331,0.080612748833931,"grazvienna"
0.370958720214789,0.129350256987531,"potsdam"
