"reliability","StandardError","source"
0.640152520302896,0.0574507882724572,"Aczel"
0.743858900689352,0.0409973778109906,"Birt"
0.586039624129138,0.0672224754283866,"Evans"
0.666307671243439,0.0604320716613295,"Ferreira-Santos"
0.762711480950784,0.0325899221006576,"Gonzalez-Iraizoz"
0.665728365176825,0.0527941876479215,"Holzmeister"
0.694299652973552,0.0458795403780474,"klein Selle & Rozmann"
0.551342670084952,0.0731242454988743,"Koppel"
0.728577382738982,0.0410742955275122,"Laine"
0.727425391648894,0.0432184921639927,"Loschelder"
0.721309037827579,0.0472876062972664,"McCarthy"
0.603893966675305,0.054132007290079,"Meijer"
0.552046765001201,0.0749063289571721,"Ozdogru"
0.704134284194128,0.046588908393605,"Suchotzki"
0.539812171368622,0.0723764486820042,"Sutan"
0.703807612648325,0.0436583310257343,"Vanpaemel"
0.653535592871617,0.0511195191793537,"Verschuere"
0.7147764799856,0.0375519411000877,"Wick"
0.638328223084971,0.0558075430259964,"Wiggins"
